vader
9.800000000000000377e-02,1.370000000000000107e-01
3.799999999999999906e-02,7.699999999999999900e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.859999999999999987e-01
0.000000000000000000e+00,1.980000000000000093e-01
0.000000000000000000e+00,1.060000000000000109e-01
3.699999999999999817e-02,3.699999999999999400e-01
0.000000000000000000e+00,3.050000000000000488e-01
1.509999999999999953e-01,3.629999999999999893e-01
0.000000000000000000e+00,4.680000000000000271e-01
0.000000000000000000e+00,6.600000000000000311e-02
0.000000000000000000e+00,1.300000000000001155e-02
0.000000000000000000e+00,2.980000000000000426e-01
1.670000000000000095e-01,0.000000000000000000e+00
1.489999999999999936e-01,2.859999999999999765e-01
2.010000000000000120e-01,3.109999999999999987e-01
9.600000000000000200e-02,2.769999999999999685e-01
0.000000000000000000e+00,1.250000000000000000e-01
1.779999999999999916e-01,4.119999999999999774e-01
0.000000000000000000e+00,7.499999999999999722e-02
0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000069e-01,3.699999999999999956e-01
8.699999999999999400e-02,2.240000000000000324e-01
1.210000000000000103e-01,1.189999999999999947e-01
1.690000000000000113e-01,1.699999999999999845e-01
1.059999999999999970e-01,1.029999999999999943e-01
4.050000000000000266e-01,4.460000000000000075e-01
2.000000000000000111e-01,0.000000000000000000e+00
2.550000000000000044e-01,6.600000000000000311e-02
1.069999999999999979e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.549999999999999822e-01
1.019999999999999934e-01,1.970000000000000084e-01
1.940000000000000058e-01,1.160000000000000059e-01
7.000000000000000666e-02,1.059999999999999970e-01
1.029999999999999943e-01,1.820000000000000229e-01
0.000000000000000000e+00,2.059999999999999887e-01
0.000000000000000000e+00,8.300000000000000433e-02
0.000000000000000000e+00,8.429999999999999716e-01
1.089999999999999997e-01,1.280000000000000027e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.839999999999999969e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.389999999999999902e-01
0.000000000000000000e+00,1.239999999999999991e-01
3.019999999999999907e-01,1.950000000000000067e-01
6.300000000000000044e-02,0.000000000000000000e+00
1.000000000000000056e-01,4.349999999999999978e-01
0.000000000000000000e+00,3.240000000000000102e-01
0.000000000000000000e+00,2.030000000000000138e-01
0.000000000000000000e+00,3.739999999999999991e-01
4.800000000000000100e-02,2.000000000000001776e-03
1.749999999999999889e-01,5.160000000000000142e-01
4.499999999999999833e-02,1.330000000000000349e-01
1.910000000000000031e-01,0.000000000000000000e+00
2.520000000000000018e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.839999999999999691e-01
0.000000000000000000e+00,4.399999999999998357e-02
1.049999999999999961e-01,5.699999999999999512e-02
0.000000000000000000e+00,0.000000000000000000e+00
2.089999999999999913e-01,4.620000000000000218e-01
3.300000000000000155e-02,7.199999999999999456e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,8.429999999999999716e-01
0.000000000000000000e+00,8.500000000000001998e-02
0.000000000000000000e+00,3.390000000000000235e-01
2.210000000000000020e-01,1.370000000000000107e-01
0.000000000000000000e+00,1.890000000000000013e-01
0.000000000000000000e+00,2.250000000000000333e-01
0.000000000000000000e+00,6.460000000000000187e-01
0.000000000000000000e+00,1.570000000000000284e-01
0.000000000000000000e+00,2.999999999999999889e-02
7.799999999999999989e-02,5.299999999999999850e-02
0.000000000000000000e+00,4.000000000000000083e-02
8.000000000000000167e-02,3.960000000000000187e-01
0.000000000000000000e+00,2.030000000000000138e-01
0.000000000000000000e+00,2.770000000000000240e-01
7.799999999999999989e-02,5.190000000000000169e-01
0.000000000000000000e+00,3.139999999999999458e-01
0.000000000000000000e+00,4.399999999999999745e-02
2.429999999999999938e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.499999999999996669e-02
0.000000000000000000e+00,6.079999999999999849e-01
5.000000000000000278e-02,2.820000000000000284e-01
1.089999999999999997e-01,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
7.599999999999999811e-02,4.199999999999998179e-02
3.549999999999999822e-01,0.000000000000000000e+00
1.590000000000000024e-01,0.000000000000000000e+00
0.000000000000000000e+00,9.700000000000000289e-02
1.620000000000000051e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.129999999999999949e-01
2.109999999999999931e-01,4.119999999999999774e-01
6.800000000000000488e-02,2.799999999999999711e-01
7.399999999999999634e-02,4.560000000000000719e-01
6.600000000000000311e-02,3.479999999999999760e-01
1.789999999999999925e-01,1.950000000000000067e-01
2.250000000000000056e-01,0.000000000000000000e+00
1.110000000000000153e-01,2.700000000000000178e-01
0.000000000000000000e+00,1.519999999999999962e-01
6.800000000000000488e-02,0.000000000000000000e+00
0.000000000000000000e+00,8.100000000000000255e-02
0.000000000000000000e+00,1.910000000000000031e-01
1.479999999999999927e-01,1.300000000000000044e-01
0.000000000000000000e+00,1.150000000000000050e-01
0.000000000000000000e+00,1.089999999999999997e-01
2.089999999999999913e-01,5.000000000000004441e-03
0.000000000000000000e+00,1.470000000000000195e-01
0.000000000000000000e+00,2.730000000000000759e-01
2.099999999999999922e-01,1.160000000000000059e-01
2.310000000000000109e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000888e-03
0.000000000000000000e+00,9.800000000000000377e-02
0.000000000000000000e+00,9.299999999999999933e-02
0.000000000000000000e+00,1.290000000000000313e-01
2.550000000000000044e-01,2.030000000000000138e-01
1.749999999999999889e-01,0.000000000000000000e+00
3.150000000000000022e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.879999999999999782e-01
4.700000000000000011e-02,1.920000000000000040e-01
0.000000000000000000e+00,1.540000000000000258e-01
2.129999999999999671e-01,0.000000000000000000e+00
1.100000000000000006e-01,3.059999999999999942e-01
1.670000000000000095e-01,0.000000000000000000e+00
1.640000000000000069e-01,1.459999999999999909e-01
0.000000000000000000e+00,2.670000000000000151e-01
7.000000000000000666e-02,2.730000000000000204e-01
0.000000000000000000e+00,3.449999999999999734e-01
3.420000000000000262e-01,5.649999999999999467e-01
1.869999999999999996e-01,2.059999999999999609e-01
0.000000000000000000e+00,1.779999999999999916e-01
0.000000000000000000e+00,7.200000000000003619e-02
2.620000000000000107e-01,4.119999999999999774e-01
1.890000000000000013e-01,3.099999999999999978e-02
0.000000000000000000e+00,1.809999999999999942e-01
0.000000000000000000e+00,5.280000000000000249e-01
1.009999999999999926e-01,1.479999999999999927e-01
3.739999999999999991e-01,1.120000000000000023e-01
1.069999999999999979e-01,1.570000000000000007e-01
1.969999999999999807e-01,8.200000000000000344e-02
3.600000000000000422e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
1.069999999999999979e-01,2.209999999999999742e-01
8.200000000000000344e-02,4.259999999999999898e-01
0.000000000000000000e+00,1.409999999999999865e-01
1.120000000000000023e-01,3.140000000000000013e-01
1.089999999999999997e-01,1.160000000000000059e-01
0.000000000000000000e+00,2.379999999999999893e-01
2.600000000000000089e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.119999999999999996e-01
0.000000000000000000e+00,1.089999999999999997e-01
0.000000000000000000e+00,0.000000000000000000e+00
3.099999999999999978e-01,6.099999999999999867e-02
2.099999999999999090e-02,1.029999999999999943e-01
3.079999999999999960e-01,1.429999999999999882e-01
0.000000000000000000e+00,0.000000000000000000e+00
8.100000000000000255e-02,4.189999999999999281e-01
0.000000000000000000e+00,2.449999999999999956e-01
0.000000000000000000e+00,2.780000000000000249e-01
0.000000000000000000e+00,3.889999999999999569e-01
1.670000000000000095e-01,3.699999999999999956e-01
1.400000000000000133e-01,1.759999999999999898e-01
2.299999999999999961e-02,4.050000000000000266e-01
1.739999999999999880e-01,2.540000000000000036e-01
0.000000000000000000e+00,3.760000000000000009e-01
1.089999999999999997e-01,0.000000000000000000e+00
6.600000000000000311e-02,3.549999999999999822e-01
1.620000000000000051e-01,0.000000000000000000e+00
1.059999999999999831e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.650000000000000133e-01
0.000000000000000000e+00,0.000000000000000000e+00
7.900000000000000078e-02,1.770000000000000184e-01
2.630000000000000115e-01,0.000000000000000000e+00
1.809999999999999942e-01,2.149999999999999967e-01
2.379999999999999893e-01,5.899999999999999689e-02
2.109999999999999931e-01,2.119999999999999940e-01
0.000000000000000000e+00,1.229999999999999982e-01
0.000000000000000000e+00,1.510000000000000231e-01
1.340000000000000080e-01,1.750000000000000167e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,3.320000000000000173e-01
4.359999999999999432e-01,0.000000000000000000e+00
0.000000000000000000e+00,8.700000000000002176e-02
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.850000000000000255e-01
7.499999999999999722e-02,9.500000000000000111e-02
0.000000000000000000e+00,1.429999999999999882e-01
0.000000000000000000e+00,1.130000000000000032e-01
0.000000000000000000e+00,1.380000000000000115e-01
6.500000000000000222e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.599999999999999534e-02
2.109999999999999931e-01,0.000000000000000000e+00
2.000000000000000042e-02,2.540000000000000036e-01
1.340000000000000080e-01,0.000000000000000000e+00
6.499999999999998834e-02,3.699999999999999817e-02
6.099999999999999867e-02,5.099999999999999672e-02
3.799999999999999906e-02,2.660000000000000142e-01
9.600000000000000200e-02,2.599999999999999534e-01
0.000000000000000000e+00,3.280000000000000138e-01
0.000000000000000000e+00,3.240000000000000102e-01
0.000000000000000000e+00,7.800000000000001377e-02
1.620000000000000051e-01,5.679999999999999494e-01
2.660000000000000142e-01,2.129999999999999949e-01
1.449999999999999900e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.159999999999999976e-01
0.000000000000000000e+00,4.440000000000000058e-01
0.000000000000000000e+00,1.799999999999999933e-01
0.000000000000000000e+00,3.750000000000000000e-01
0.000000000000000000e+00,2.790000000000000258e-01
2.859999999999999765e-01,0.000000000000000000e+00
8.000000000000000444e-01,0.000000000000000000e+00
0.000000000000000000e+00,1.790000000000000202e-01
1.900000000000000022e-01,9.199999999999999845e-02
1.000000000000000056e-01,2.700000000000000178e-01
0.000000000000000000e+00,7.900000000000000078e-02
2.049999999999999878e-01,0.000000000000000000e+00
8.000000000000000167e-02,1.809999999999999942e-01
8.000000000000000167e-02,3.180000000000000049e-01
0.000000000000000000e+00,2.480000000000000260e-01
0.000000000000000000e+00,2.889999999999999791e-01
0.000000000000000000e+00,1.000000000000000056e-01
1.749999999999999889e-01,3.870000000000000107e-01
0.000000000000000000e+00,3.579999999999999849e-01
0.000000000000000000e+00,4.670000000000000262e-01
0.000000000000000000e+00,6.199999999999999956e-02
0.000000000000000000e+00,1.199999999999999956e-01
1.670000000000000095e-01,1.340000000000000080e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,5.399999999999999939e-02
6.199999999999999956e-02,1.650000000000000078e-01
2.680000000000000160e-01,8.899999999999999578e-02
1.300000000000000044e-01,4.100000000000003642e-02
0.000000000000000000e+00,2.859999999999999765e-01
0.000000000000000000e+00,5.879999999999999671e-01
0.000000000000000000e+00,2.750000000000000222e-01
0.000000000000000000e+00,1.559999999999999998e-01
0.000000000000000000e+00,1.489999999999999936e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000111e-01
0.000000000000000000e+00,2.329999999999999849e-01
1.260000000000000009e-01,3.779999999999999472e-01
1.239999999999999991e-01,2.859999999999999765e-01
7.400000000000001021e-02,2.369999999999999885e-01
0.000000000000000000e+00,0.000000000000000000e+00
9.199999999999999845e-02,3.910000000000000142e-01
6.899999999999999190e-02,0.000000000000000000e+00
2.200000000000000011e-01,1.980000000000000093e-01
3.200000000000000067e-01,0.000000000000000000e+00
0.000000000000000000e+00,3.480000000000000315e-01
0.000000000000000000e+00,2.610000000000000098e-01
0.000000000000000000e+00,1.670000000000000095e-01
0.000000000000000000e+00,2.780000000000000249e-01
0.000000000000000000e+00,2.740000000000000213e-01
0.000000000000000000e+00,5.490000000000000435e-01
1.110000000000000014e-01,3.210000000000000075e-01
3.649999999999999911e-01,3.059999999999999942e-01
9.900000000000000466e-02,0.000000000000000000e+00
6.039999999999999813e-01,0.000000000000000000e+00
5.899999999999999689e-02,1.800000000000000211e-01
0.000000000000000000e+00,0.000000000000000000e+00
9.500000000000000111e-02,6.019999999999999796e-01
3.700000000000000511e-02,8.200000000000000344e-02
1.179999999999999938e-01,7.799999999999999989e-02
3.099999999999999978e-02,8.599999999999999312e-02
0.000000000000000000e+00,1.089999999999999997e-01
0.000000000000000000e+00,0.000000000000000000e+00
1.390000000000000124e-01,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000111e-01
7.900000000000000078e-02,2.169999999999999707e-01
0.000000000000000000e+00,8.050000000000000488e-01
2.540000000000000036e-01,1.930000000000000049e-01
8.000000000000000167e-02,3.990000000000000213e-01
0.000000000000000000e+00,1.990000000000000102e-01
1.570000000000000007e-01,4.229999999999999871e-01
0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.100000000000002531e-02
0.000000000000000000e+00,4.939999999999999947e-01
0.000000000000000000e+00,9.300000000000002709e-02
0.000000000000000000e+00,2.650000000000000133e-01
0.000000000000000000e+00,1.809999999999999942e-01
0.000000000000000000e+00,1.120000000000000023e-01
1.509999999999999953e-01,2.159999999999999976e-01
9.199999999999999845e-02,1.590000000000000024e-01
0.000000000000000000e+00,2.909999999999999809e-01
